"gene_id","chromosome","gene_entrez_id","gene_symbol","gene_name"
499319145,"5",100289404,"LOC100289404","mitochondrially encoded cytochrome c oxidase II pseudogene"
499319146,"5",100132456,"GUSBP7","glucuronidase, beta pseudogene 7"
499319147,"5",105379101,"LOC105379101","uncharacterized LOC105379101"
499319148,"5",100133050,"LOC100133050","glucuronidase, beta pseudogene"
499319149,"5",441098,"LOC441098","putative POM121-like protein 1-like"
499319150,"5",105379100,"LOC105379100","uncharacterized LOC105379100"
499319151,"5",102724885,"LOC102724885","uncharacterized LOC102724885"
499319152,"5",345757,"FAM174A","family with sequence similarity 174, member A"
499319153,"5",7903,"ST8SIA4","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"
499319154,"5",100302288,"MIR548P","microRNA 548p"
499319155,"5",100420593,"GTF3AP4","general transcription factor IIIA pseudogene"
499319156,"5",105379102,"LOC105379102","uncharacterized LOC105379102"
499319157,"5",403301,"OR7H2P","olfactory receptor, family 7, subfamily H, member 2 pseudogene"
499319158,"5",100873450,"RNA5SP188","RNA, 5S ribosomal pseudogene 188"
499319159,"5",353189,"SLCO4C1","solute carrier organic anion transporter family, member 4C1"
499319160,"5",133482,"SLCO6A1","solute carrier organic anion transporter family, member 6A1"
499319161,"5",100861468,"LINC00492","long intergenic non-protein coding RNA 492"
499319162,"5",285708,"LINC00491","long intergenic non-protein coding RNA 491"
499319163,"5",105379104,"LOC105379104","uncharacterized LOC105379104"
499319164,"5",105379103,"LOC105379103","uncharacterized LOC105379103"
499319165,"5",5066,"PAM","peptidylglycine alpha-amidating monooxygenase"
499319166,"5",105379106,"LOC105379106","uncharacterized LOC105379106"
499319167,"5",134505,"EIF3KP1","eukaryotic translation initiation factor 3, subunit K pseudogene 1"
499319168,"5",105379105,"LOC105379105","uncharacterized LOC105379105"
499319169,"5",54826,"GIN1","gypsy retrotransposon integrase 1"
499319170,"5",23262,"PPIP5K2","diphosphoinositol pentakisphosphate kinase 2"
499319171,"5",90355,"C5orf30","chromosome 5 open reading frame 30"
499319172,"5",105379197,"LOC105379197","pleckstrin homology domain-containing family A member 7-like"
499319173,"5",102467212,"LOC102467212","uncharacterized LOC102467212"
499319174,"5",83594,"NUDT12","nudix (nucleoside diphosphate linked moiety X)-type motif 12"
499319175,"5",105379107,"LOC105379107","uncharacterized LOC105379107"
499319176,"5",101930276,"LOC101930276","uncharacterized LOC101930276"
499319177,"5",105379108,"LOC105379108","uncharacterized LOC105379108"
499319178,"5",105379109,"LOC105379109","uncharacterized LOC105379109"
499319179,"5",105379111,"LOC105379111","uncharacterized LOC105379111"
499319180,"5",9366,"RAB9BP1","RAB9B, member RAS oncogene family pseudogene 1"
499319181,"5",105379110,"LOC105379110","uncharacterized LOC105379110"
499319182,"5",100873451,"RNA5SP189","RNA, 5S ribosomal pseudogene 189"
499319183,"5",105379112,"LOC105379112","uncharacterized LOC105379112"
499319184,"5",345571,"LOC345571","RUN and FYVE domain containing 3 pseudogene"
499319185,"5",100289569,"LOC100289569","zinc finger protein 736 pseudogene"
499319186,"5",102467213,"LOC102467213","uncharacterized LOC102467213"
499319187,"5",105379113,"LOC105379113","uncharacterized LOC105379113"
499319188,"5",1946,"EFNA5","ephrin-A5"
499319189,"5",345576,"LOC345576","ubiquitin specific peptidase 7 (herpes virus-associated) pseudogene"
499319190,"5",64839,"FBXL17","F-box and leucine-rich repeat protein 17"
499319191,"5",105379114,"LOC105379114","uncharacterized LOC105379114"
499319192,"5",6225,"RPS20P3","ribosomal protein S20 pseudogene 3"
499319193,"5",100652853,"LINC01023","long intergenic non-protein coding RNA 1023"
499319194,"5",2241,"FER","fer (fps/fes related) tyrosine kinase"
499319195,"5",100422561,"LOC100422561","guanine nucleotide binding protein (G protein), beta polypeptide 2-like 1 pseudogene"
499319196,"5",100820733,"LOC100820733","LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) pseudogene"
499319197,"5",2698,"GJA1P1","gap junction protein, alpha 1, 43kDa pseudogene 1"
499319198,"5",105379115,"LOC105379115","uncharacterized LOC105379115"
499319199,"5",285638,"LOC285638","uncharacterized LOC285638"
499319200,"5",9867,"PJA2","praja ring finger 2, E3 ubiquitin protein ligase"
499319201,"5",105379116,"LOC105379116","uncharacterized LOC105379116"
499319202,"5",105379117,"LOC105379117","uncharacterized LOC105379117"
499319203,"5",391819,"KRT18P42","keratin 18 pseudogene 42"
499319204,"5",105379118,"LOC105379118","uncharacterized LOC105379118"
499319205,"5",4124,"MAN2A1","mannosidase, alpha, class 2A, member 1"
499319206,"5",100337646,"CT45B1P","cancer/testis antigen family 45, member B1 pseudogene"
499319207,"5",100289673,"LOC100289673","phosphoglycerate mutase family member 5 pseudogene"
499319208,"5",100421133,"PGAM5P1","phosphoglycerate mutase family member 5 pseudogene 1"
499319209,"5",105379119,"LOC105379119","uncharacterized LOC105379119"
499319210,"5",105379120,"LOC105379120","uncharacterized LOC105379120"
499319211,"5",642987,"TMEM232","transmembrane protein 232"
499319212,"5",100302159,"MIR548F3","microRNA 548f-3"
499319213,"5",91137,"SLC25A46","solute carrier family 25, member 46"
499319214,"5",728366,"BCLAF1P1","BCL2-associated transcription factor 1 pseudogene 1"
499319215,"5",100131280,"LOC100131280","integrin alpha FG-GAP repeat containing 2 pseudogene"
499319216,"5",105379121,"LOC105379121","uncharacterized LOC105379121"
499319217,"5",85480,"TSLP","thymic stromal lymphopoietin"
499319218,"5",134430,"WDR36","WD repeat domain 36"
499319219,"5",100129099,"LOC100129099","proline-rich nuclear receptor coactivator 2 pseudogene"
499319220,"5",402287,"RPS3AP21","ribosomal protein S3a pseudogene 21"
499319221,"5",814,"CAMK4","calcium/calmodulin-dependent protein kinase IV"
499319222,"5",134429,"STARD4","StAR-related lipid transfer (START) domain containing 4"
499319223,"5",100505678,"STARD4-AS1","STARD4 antisense RNA 1"
499319224,"5",105369177,"LOC105369177","uncharacterized LOC105369177"
499319225,"5",100874439,"HMGN1P13","high mobility group nucleosome binding domain 1 pseudogene 13"
499319226,"5",9315,"NREP","neuronal regeneration related protein"
499319227,"5",105379122,"LOC105379122","uncharacterized LOC105379122"
499319228,"5",100874440,"HMGN1P14","high mobility group nucleosome binding domain 1 pseudogene 14"
499319229,"5",100873948,"NREP-AS1","NREP antisense RNA 1"
499319230,"5",64097,"EPB41L4A","erythrocyte membrane protein band 4.1 like 4A"
499319231,"5",114915,"EPB41L4A-AS1","EPB41L4A antisense RNA 1"
499319232,"5",654322,"SNORA13","small nucleolar RNA, H/ACA box 13"
499319233,"5",101927023,"LOC101927023","uncharacterized LOC101927023"
499319234,"5",54508,"EPB41L4A-AS2","EPB41L4A antisense RNA 2 (head to head)"
499319235,"5",100873900,"HMGB3P16","high mobility group box 3 pseudogene 16"
499319236,"5",100286958,"LOC100286958","transmembrane protein 183A pseudogene"
499319237,"5",102467214,"LOC102467214","uncharacterized LOC102467214"
499319238,"5",102467216,"LOC102467216","uncharacterized LOC102467216"
499319239,"5",324,"APC","adenomatous polyposis coli"
499319240,"5",100421861,"CBX3P3","chromobox homolog 3 pseudogene 3"
499319241,"5",6728,"SRP19","signal recognition particle 19kDa"
499319242,"5",7905,"REEP5","receptor accessory protein 5"
499319243,"5",7495,"XBP1P1","X-box binding protein 1 pseudogene 1"
499319244,"5",7310,"ZRSR1","zinc finger (CCCH type), RNA-binding motif and serine/arginine rich 1"
499319245,"5",105379123,"LOC105379123","uncharacterized LOC105379123"
499319246,"5",105379126,"LOC105379126","uncharacterized LOC105379126"
499319247,"5",167227,"DCP2","decapping mRNA 2"
499319248,"5",105379125,"LOC105379125","uncharacterized LOC105379125"
499319249,"5",4163,"MCC","mutated in colorectal cancers"
499319250,"5",105379124,"LOC105379124","uncharacterized LOC105379124"
499319251,"5",83942,"TSSK1B","testis-specific serine kinase 1B"
499319252,"5",64848,"YTHDC2","YTH domain containing 2"
499319253,"5",105379127,"LOC105379127","uncharacterized LOC105379127"
499319254,"5",3781,"KCNN2","potassium channel, calcium activated intermediate/small conductance subfamily N alpha, member 2"
499319255,"5",101927078,"LOC101927078","uncharacterized LOC101927078"
499319256,"5",101927059,"LOC101927059","uncharacterized LOC101927059"
499319257,"5",55521,"TRIM36","tripartite motif containing 36"
499319258,"5",105379128,"LOC105379128","uncharacterized LOC105379128"
499319259,"5",102723365,"LOC102723365","uncharacterized LOC102723365"
499319260,"5",5229,"PGGT1B","protein geranylgeranyltransferase type I, beta subunit"
499319261,"5",643992,"RPS2P26","ribosomal protein S2 pseudogene 26"
499319262,"5",153733,"CCDC112","coiled-coil domain containing 112"
499319263,"5",100874441,"HMGN1P15","high mobility group nucleosome binding domain 1 pseudogene 15"
499319264,"5",105379129,"LOC105379129","uncharacterized LOC105379129"
499319265,"5",105379130,"LOC105379130","uncharacterized LOC105379130"
499319266,"5",1498,"CTNNA1P1","catenin (cadherin-associated protein), alpha 1 pseudogene 1"
499319267,"5",100129959,"AK3P4","adenylate kinase 3 pseudogene 4"
499319268,"5",402226,"CCT5P1","chaperonin containing TCP1, subunit 5 (epsilon) pseudogene 1"
499319269,"5",56929,"FEM1C","fem-1 homolog c (C. elegans)"
499319270,"5",100302736,"TMED7-TICAM2","TMED7-TICAM2 readthrough"
499319271,"5",353376,"TICAM2","toll-like receptor adaptor molecule 2"
499319272,"5",101927100,"LOC101927100","uncharacterized LOC101927100"
499319273,"5",51014,"TMED7","transmembrane emp24 protein transport domain containing 7"
499319274,"5",102467217,"LOC102467217","uncharacterized LOC102467217"
499319275,"5",101927162,"LOC101927162","101927162"
499319276,"5",1036,"CDO1","cysteine dioxygenase type 1"
499319277,"5",105379131,"LOC105379131","uncharacterized LOC105379131"
499319278,"5",9140,"ATG12","autophagy related 12"
499319279,"5",1176,"AP3S1","adaptor-related protein complex 3, sigma 1 subunit"
499319280,"5",206338,"LVRN","laeverin"
499319281,"5",100421307,"DDX43P1","DEAD (Asp-Glu-Ala-Asp) box polypeptide 43 pseudogene 1"
499319282,"5",644100,"ARL14EPL","ADP-ribosylation factor-like 14 effector protein-like"
499319283,"5",401206,"RPS25P6","ribosomal protein S25 pseudogene 6"
499319284,"5",51397,"COMMD10","COMM domain containing 10"
499319285,"5",100874471,"HMGN2P27","high mobility group nucleosomal binding domain 2 pseudogene 27"
499319286,"5",101927190,"LOC101927190","uncharacterized LOC101927190"
499319287,"5",57556,"SEMA6A","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A"
499319288,"5",101927233,"SEMA6A-AS1","SEMA6A antisense RNA 1"
499319289,"5",644146,"RPS14P8","ribosomal protein S14 pseudogene 8"
499319290,"5",105379132,"LOC105379132","uncharacterized LOC105379132"
499319291,"5",6219,"RPS17P2","ribosomal protein S17 pseudogene 2"
499319292,"5",102467223,"LOC102467223","uncharacterized LOC102467223"
499319293,"5",105379133,"LOC105379133","uncharacterized LOC105379133"
499319294,"5",105379136,"LOC105379136","uncharacterized LOC105379136"
499319295,"5",105379135,"LOC105379135","uncharacterized LOC105379135"
499319296,"5",105379134,"LOC105379134","uncharacterized LOC105379134"
499319297,"5",105379137,"LOC105379137","uncharacterized LOC105379137"
499319298,"5",105379138,"LOC105379138","uncharacterized LOC105379138"
499319299,"5",100271317,"RPL35AP15","ribosomal protein L35a pseudogene 15"
499319300,"5",105379139,"LOC105379139","uncharacterized LOC105379139"
499319301,"5",728342,"LINC00992","long intergenic non-protein coding RNA 992"
499319302,"5",100129526,"LOC100129526","protein tyrosine phosphatase, receptor type, D pseudogene"
499319303,"5",102467224,"LOC102467224","uncharacterized LOC102467224"
499319304,"5",100130968,"RPL7L1P4","ribosomal protein L7-like 1 pseudogene 4"
499319305,"5",105379140,"LOC105379140","uncharacterized LOC105379140"
499319306,"5",100505811,"LOC100505811","uncharacterized LOC100505811"
499319307,"5",101927280,"LOC101927280","uncharacterized LOC101927280"
499319308,"5",105379141,"LOC105379141","uncharacterized LOC105379141"
499319309,"5",102467225,"LOC102467225","uncharacterized LOC102467225"
499319310,"5",105379142,"LOC105379142","uncharacterized LOC105379142"
499319311,"5",100147821,"RNU7-34P","RNA, U7 small nuclear 34 pseudogene"
499319312,"5",285605,"DTWD2","DTW domain containing 2"
499319313,"5",5759,"PTMAP2","prothymosin, alpha pseudogene 2"
499319314,"5",100422885,"MIR1244-2","microRNA 1244-2"
499319315,"5",105379143,"LOC105379143","uncharacterized LOC105379143"
499319316,"5",100128407,"LOC100128407","N-acetylneuraminic acid phosphatase pseudogene"
499319317,"5",100127986,"LOC100127986","cation channel, sperm associated 2 pseudogene"
499319318,"5",1657,"DMXL1","Dmx-like 1"
499319319,"5",100418707,"LOC100418707","septin 7 pseudogene"
499319320,"5",100874516,"LAMTOR3P2","late endosomal/lysosomal adaptor, MAPK and MTOR activator 3 pseudogene 2"
499319321,"5",100847085,"MIR5706","microRNA 5706"
499319322,"5",25816,"TNFAIP8","tumor necrosis factor, alpha-induced protein 8"
499319323,"5",102723444,"LOC102723444","uncharacterized LOC102723444"
499319324,"5",100873452,"RNA5SP190","RNA, 5S ribosomal pseudogene 190"
499319325,"5",3295,"HSD17B4","hydroxysteroid (17-beta) dehydrogenase 4"
499319326,"5",100271173,"RPL21P58","ribosomal protein L21 pseudogene 58"
499319327,"5",100130687,"FABP5P6","fatty acid binding protein 5 pseudogene 6"
499319328,"5",340069,"FAM170A","family with sequence similarity 170, member A"
499319329,"5",348958,"LOC348958","mitochondrial ribosomal protein L10 pseudogene"
499319330,"5",105379144,"LOC105379144","uncharacterized LOC105379144"
499319331,"5",105379145,"LOC105379145","uncharacterized LOC105379145"
499319332,"5",51334,"PRR16","proline rich 16"
499319333,"5",105379146,"LOC105379146","uncharacterized LOC105379146"
499319334,"5",105379147,"LOC105379147","uncharacterized LOC105379147"
499319335,"5",102467226,"LOC102467226","uncharacterized LOC102467226"
499319336,"5",391825,"RPL23AP44","ribosomal protein L23a pseudogene 44"
499319337,"5",100129374,"RPL18P3","ribosomal protein L18 pseudogene 3"
499319338,"5",100130699,"RSL24D1P10","ribosomal L24 domain containing 1 pseudogene 10"
499319339,"5",105379150,"LOC105379150","uncharacterized LOC105379150"
499319340,"5",105379149,"LOC105379149","uncharacterized LOC105379149"
499319341,"5",94033,"FTMT","ferritin mitochondrial"
499319342,"5",105379148,"LOC105379148","uncharacterized LOC105379148"
499319343,"5",153443,"SRFBP1","serum response factor binding protein 1"
499319344,"5",4015,"LOX","lysyl oxidase"
499319345,"5",133923,"ZNF474","zinc finger protein 474"
499319346,"5",100505841,"LOC100505841","zinc finger protein 474-like"
499319347,"5",9627,"SNCAIP","synuclein, alpha interacting protein"
499319348,"5",101927328,"LOC101927328","uncharacterized LOC101927328"
499319349,"5",153163,"MGC32805","uncharacterized LOC153163"
499319350,"5",105379151,"LOC105379151","uncharacterized LOC105379151"
499319351,"5",101927357,"LOC101927357","uncharacterized LOC101927357"
499319352,"5",101927379,"LOC101927379","uncharacterized LOC101927379"
499319353,"5",503583,"ARGFXP1","arginine-fifty homeobox pseudogene 1"
499319354,"5",6643,"SNX2","sorting nexin 2"
499319355,"5",105379154,"LOC105379154","uncharacterized LOC105379154"
499319356,"5",28966,"SNX24","sorting nexin 24"
499319357,"5",5480,"PPIC","peptidylprolyl isomerase C (cyclophilin C)"
499319358,"5",93166,"PRDM6","PR domain containing 6"
499319359,"5",105379153,"LOC105379153","uncharacterized LOC105379153"
499319360,"5",105379152,"LOC105379152","uncharacterized LOC105379152"
499319361,"5",474341,"SUMO1P5","SUMO1 pseudogene 5"
499319362,"5",153241,"CEP120","centrosomal protein 120kDa"
499319363,"5",100418737,"KRT8P33","keratin 8 pseudogene 33"
499319364,"5",100419948,"HMGB3P17","high mobility group box 3 pseudogene 17"
499319365,"5",1456,"CSNK1G3","casein kinase 1, gamma 3"
499319366,"5",391827,"KRT18P16","keratin 18 pseudogene 16"
499319367,"5",103724389,"LINC01170","long intergenic non-protein coding RNA 1170"
499319368,"5",101927397,"LOC101927397","uncharacterized LOC101927397"
499319369,"5",100873892,"HMGB1P29","high mobility group box 1 pseudogene 29"
499319370,"5",105379155,"LOC105379155","uncharacterized LOC105379155"
499319371,"5",57507,"ZNF608","zinc finger protein 608"
499319372,"5",105379156,"LOC105379156","uncharacterized LOC105379156"
499319373,"5",391828,"RPL28P3","ribosomal protein L28 pseudogene 3"
499319374,"5",105379157,"LOC105379157","uncharacterized LOC105379157"
499319375,"5",105379158,"LOC105379158","uncharacterized LOC105379158"
499319376,"5",101927421,"LOC101927421","uncharacterized LOC101927421"
499319377,"5",644659,"HMGB1P22","high mobility group box 1 pseudogene 22"
499319378,"5",105379159,"LOC105379159","uncharacterized LOC105379159"
