"gene_id","chromosome","gene_entrez_id","gene_symbol","gene_name"
2244,"13",2259,"FGF14","fibroblast growth factor 14"
2245,"8",2260,"FGFR1","fibroblast growth factor receptor 1"
2246,"4",2261,"FGFR3","fibroblast growth factor receptor 3"
2247,"13",2262,"GPC5","glypican 5"
2248,"10",2263,"FGFR2","fibroblast growth factor receptor 2"
2249,"5",2264,"FGFR4","fibroblast growth factor receptor 4"
2251,"4",2266,"FGG","fibrinogen gamma chain"
2252,"8",2267,"FGL1","fibrinogen-like 1"
2253,"1",2268,"FGR","Gardner-Rasheed feline sarcoma viral (v-fgr) oncogene homolog"
2256,"1",2271,"FH","fumarate hydratase"
2257,"3",2272,"FHIT","fragile histidine triad"
2258,"X",2273,"FHL1","four and a half LIM domains 1"
2259,"2",2274,"FHL2","four and a half LIM domains 2"
2260,"1",2275,"FHL3","four and a half LIM domains 3"
2261,"X",2277,"FIGF","c-fos induced growth factor (vascular endothelial growth factor D)"
2264,"20",2280,"FKBP1A","FK506 binding protein 1A, 12kDa"
2265,"2",2281,"FKBP1B","FK506 binding protein 1B, 12.6 kDa"
2266,"19",2282,"FKBP1AP1","FK506 binding protein 1A, 12kDa pseudogene 1"
2270,"11",2286,"FKBP2","FK506 binding protein 2, 13kDa"
2271,"14",2287,"FKBP3","FK506 binding protein 3, 25kDa"
2272,"12",2288,"FKBP4","FK506 binding protein 4, 59kDa"
2273,"6",2289,"FKBP5","FK506 binding protein 5"
2274,"14",2290,"FOXG1","forkhead box G1"
2278,"16",2294,"FOXF1","forkhead box F1"
2279,"6",2295,"FOXF2","forkhead box F2"
2280,"6",2296,"FOXC1","forkhead box C1"
2281,"5",2297,"FOXD1","forkhead box D1"
2282,"9",2298,"FOXD4","forkhead box D4"
2283,"5",2299,"FOXI1","forkhead box I1"
2284,"16",2300,"FOXL1","forkhead box L1"
2285,"1",2301,"FOXE3","forkhead box E3"
2286,"17",2302,"FOXJ1","forkhead box J1"
2287,"16",2303,"FOXC2","forkhead box C2 (MFH-1, mesenchyme forkhead 1)"
2288,"9",2304,"FOXE1","forkhead box E1 (thyroid transcription factor 2)"
2289,"12",2305,"FOXM1","forkhead box M1"
2290,"1",2306,"FOXD2","forkhead box D2"
2291,"20",2307,"FOXS1","forkhead box S1"
2292,"13",2308,"FOXO1","forkhead box O1"
2293,"6",2309,"FOXO3","forkhead box O3"
2294,"17",2310,"FOXO3B","forkhead box O3B pseudogene"
2296,"1",2312,"FLG","filaggrin"
2297,"11",2313,"FLI1","Friend leukemia virus integration 1"
2298,"17",2314,"FLII","flightless I homolog (Drosophila)"
2299,"9",2315,"MLANA","melan-A"
2300,"X",2316,"FLNA","filamin A, alpha"
2301,"3",2317,"FLNB","filamin B, beta"
2302,"7",2318,"FLNC","filamin C, gamma"
2303,"17",2319,"FLOT2","flotillin 2"
2305,"13",2321,"FLT1","fms-related tyrosine kinase 1 (vascular endothelial growth factor/vascular permeability factor receptor)"
2306,"13",2322,"FLT3","fms-related tyrosine kinase 3"
2307,"19",2323,"FLT3LG","fms-related tyrosine kinase 3 ligand"
2308,"5",2324,"FLT4","fms-related tyrosine kinase 4"
2310,"1",2326,"FMO1","flavin containing monooxygenase 1"
2311,"1",2327,"FMO2","flavin containing monooxygenase 2 (non-functional)"
2312,"1",2328,"FMO3","flavin containing monooxygenase 3"
2313,"1",2329,"FMO4","flavin containing monooxygenase 4"
2314,"1",2330,"FMO5","flavin containing monooxygenase 5"
2315,"1",2331,"FMOD","fibromodulin"
2316,"X",2332,"FMR1","fragile X mental retardation 1"
2318,"X",2334,"AFF2","AF4/FMR2 family, member 2"
2319,"2",2335,"FN1","fibronectin 1"
2323,"8",2339,"FNTA","farnesyltransferase, CAAX box, alpha"
2326,"14",2342,"FNTB","farnesyltransferase, CAAX box, beta"
2330,"11",2346,"FOLH1","folate hydrolase (prostate-specific membrane antigen) 1"
2332,"11",2348,"FOLR1","folate receptor 1 (adult)"
2334,"11",2350,"FOLR2","folate receptor 2 (fetal)"
2336,"11",2352,"FOLR3","folate receptor 3 (gamma)"
2337,"14",2353,"FOS","FBJ murine osteosarcoma viral oncogene homolog"
2338,"19",2354,"FOSB","FBJ murine osteosarcoma viral oncogene homolog B"
2339,"2",2355,"FOSL2","FOS-like antigen 2"
2340,"9",2356,"FPGS","folylpolyglutamate synthase"
2341,"19",2357,"FPR1","formyl peptide receptor 1"
2342,"19",2358,"FPR2","formyl peptide receptor 2"
2343,"19",2359,"FPR3","formyl peptide receptor 3"
2379,"9",2395,"FXN","frataxin"
2428,"6",2444,"FRK","fyn-related kinase"
2459,"1",2475,"MTOR","mechanistic target of rapamycin (serine/threonine kinase)"
2467,"4",2483,"FRG1","FSHD region gene 1"
2471,"2",2487,"FRZB","frizzled-related protein"
2472,"11",2488,"FSHB","follicle stimulating hormone, beta polypeptide"
2475,"X",2491,"CENPI","centromere protein I"
2476,"2",2492,"FSHR","follicle stimulating hormone receptor"
2478,"1",2494,"NR5A2","nuclear receptor subfamily 5, group A, member 2"
2479,"11",2495,"FTH1","ferritin, heavy polypeptide 1"
2482,"2",2498,"FTH1P3","ferritin, heavy polypeptide 1 pseudogene 3"
2496,"19",2512,"FTL","ferritin, light polypeptide"
2499,"8",2515,"ADAM2","ADAM metallopeptidase domain 2"
2500,"9",2516,"NR5A1","nuclear receptor subfamily 5, group A, member 1"
2501,"1",2517,"FUCA1","fucosidase, alpha-L- 1, tissue"
2503,"6",2519,"FUCA2","fucosidase, alpha-L- 2, plasma"
2504,"17",2520,"GAST","gastrin"
2505,"16",2521,"FUS","fused in sarcoma"
2507,"19",2523,"FUT1","fucosyltransferase 1 (galactoside 2-alpha-L-fucosyltransferase, H blood group)"
2508,"19",2524,"FUT2","fucosyltransferase 2 (secretor status included)"
2509,"19",2525,"FUT3","fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group)"
2510,"11",2526,"FUT4","fucosyltransferase 4 (alpha (1,3) fucosyltransferase, myeloid-specific)"
2511,"19",2527,"FUT5","fucosyltransferase 5 (alpha (1,3) fucosyltransferase)"
2512,"19",2528,"FUT6","fucosyltransferase 6 (alpha (1,3) fucosyltransferase)"
2513,"9",2529,"FUT7","fucosyltransferase 7 (alpha (1,3) fucosyltransferase)"
2514,"14",2530,"FUT8","fucosyltransferase 8 (alpha (1,6) fucosyltransferase)"
2515,"18",2531,"KDSR","3-ketodihydrosphingosine reductase"
2516,"1",2532,"DARC","Duffy blood group, chemokine receptor"
2517,"5",2533,"FYB","FYN binding protein"
2518,"6",2534,"FYN","FYN oncogene related to SRC, FGR, YES"
2519,"17",2535,"FZD2","frizzled family receptor 2"
2521,"1",2537,"IFI6","interferon, alpha-inducible protein 6"
2522,"17",2538,"G6PC","glucose-6-phosphatase, catalytic subunit"
2523,"X",2539,"G6PD","glucose-6-phosphate dehydrogenase"
2526,"11",2542,"SLC37A4","solute carrier family 37 (glucose-6-phosphate transporter), member 4"
2527,"X",2543,"GAGE1","G antigen 1"
2531,"22",2547,"XRCC6","X-ray repair complementing defective repair in Chinese hamster cells 6"
2532,"17",2548,"GAA","glucosidase, alpha; acid"
2533,"4",2549,"GAB1","GRB2-associated binding protein 1"
2534,"6",2550,"GABBR1","gamma-aminobutyric acid (GABA) B receptor, 1"
2535,"21",2551,"GABPA","GA binding protein transcription factor, alpha subunit 60kDa"
2537,"15",2553,"GABPB1","GA binding protein transcription factor, beta subunit 1"
2538,"5",2554,"GABRA1","gamma-aminobutyric acid (GABA) A receptor, alpha 1"
2539,"4",2555,"GABRA2","gamma-aminobutyric acid (GABA) A receptor, alpha 2"
2540,"X",2556,"GABRA3","gamma-aminobutyric acid (GABA) A receptor, alpha 3"
2541,"4",2557,"GABRA4","gamma-aminobutyric acid (GABA) A receptor, alpha 4"
2542,"15",2558,"GABRA5","gamma-aminobutyric acid (GABA) A receptor, alpha 5"
2543,"5",2559,"GABRA6","gamma-aminobutyric acid (GABA) A receptor, alpha 6"
2544,"4",2560,"GABRB1","gamma-aminobutyric acid (GABA) A receptor, beta 1"
2545,"5",2561,"GABRB2","gamma-aminobutyric acid (GABA) A receptor, beta 2"
2546,"15",2562,"GABRB3","gamma-aminobutyric acid (GABA) A receptor, beta 3"
2547,"1",2563,"GABRD","gamma-aminobutyric acid (GABA) A receptor, delta"
2548,"X",2564,"GABRE","gamma-aminobutyric acid (GABA) A receptor, epsilon"
2549,"4",2565,"GABRG1","gamma-aminobutyric acid (GABA) A receptor, gamma 1"
2550,"5",2566,"GABRG2","gamma-aminobutyric acid (GABA) A receptor, gamma 2"
2551,"15",2567,"GABRG3","gamma-aminobutyric acid (GABA) A receptor, gamma 3"
2552,"5",2568,"GABRP","gamma-aminobutyric acid (GABA) A receptor, pi"
2553,"6",2569,"GABRR1","gamma-aminobutyric acid (GABA) A receptor, rho 1"
2554,"6",2570,"GABRR2","gamma-aminobutyric acid (GABA) A receptor, rho 2"
2555,"2",2571,"GAD1","glutamate decarboxylase 1 (brain, 67kDa)"
2556,"10",2572,"GAD2","glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)"
2558,"X",2574,"GAGE2C","G antigen 2C"
2564,"4",2580,"GAK","cyclin G associated kinase"
2565,"14",2581,"GALC","galactosylceramidase"
2566,"1",2582,"GALE","UDP-galactose-4-epimerase"
2567,"12",2583,"B4GALNT1","beta-1,4-N-acetyl-galactosaminyl transferase 1"
2568,"17",2584,"GALK1","galactokinase 1"
2569,"15",2585,"GALK2","galactokinase 2"
2571,"18",2587,"GALR1","galanin receptor 1"
2572,"16",2588,"GALNS","galactosamine (N-acetyl)-6-sulfate sulfatase"
2573,"18",2589,"GALNT1","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1 (GalNAc-T1)"
2574,"1",2590,"GALNT2","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2 (GalNAc-T2)"
2575,"2",2591,"GALNT3","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3 (GalNAc-T3)"
2576,"9",2592,"GALT","galactose-1-phosphate uridylyltransferase"
2577,"19",2593,"GAMT","guanidinoacetate N-methyltransferase"
2579,"15",2595,"GANC","glucosidase, alpha; neutral C"
2580,"3",2596,"GAP43","growth associated protein 43"
2581,"12",2597,"GAPDH","glyceraldehyde-3-phosphate dehydrogenase"
2599,"11",2615,"LRRC32","leucine rich repeat containing 32"
2601,"7",2617,"GARS","glycyl-tRNA synthetase"
2602,"21",2618,"GART","phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase"
2603,"9",2619,"GAS1","growth arrest-specific 1"
2604,"11",2620,"GAS2","growth arrest-specific 2"
2605,"13",2621,"GAS6","growth arrest-specific 6"
2606,"16",2622,"GAS8","growth arrest-specific 8"
2607,"X",2623,"GATA1","GATA binding protein 1 (globin transcription factor 1)"
2608,"3",2624,"GATA2","GATA binding protein 2"
2609,"10",2625,"GATA3","GATA binding protein 3"
2610,"8",2626,"GATA4","GATA binding protein 4"
2611,"18",2627,"GATA6","GATA binding protein 6"
2612,"15",2628,"GATM","glycine amidinotransferase (L-arginine:glycine amidinotransferase)"
2613,"1",2629,"GBA","glucosidase, beta, acid"
2614,"1",2630,"GBAP1","glucosidase, beta, acid pseudogene 1"
2615,"7",2631,"GBAS","glioblastoma amplified sequence"
2616,"3",2632,"GBE1","glucan (1,4-alpha-), branching enzyme 1"
2617,"1",2633,"GBP1","guanylate binding protein 1, interferon-inducible"
2618,"1",2634,"GBP2","guanylate binding protein 2, interferon-inducible"
2619,"1",2635,"GBP3","guanylate binding protein 3"
2620,"7",2636,"GBX1","gastrulation brain homeobox 1"
2621,"2",2637,"GBX2","gastrulation brain homeobox 2"
2622,"4",2638,"GC","group-specific component (vitamin D binding protein)"
2623,"19",2639,"GCDH","glutaryl-CoA dehydrogenase"
2625,"2",2641,"GCG","glucagon"
2626,"17",2642,"GCGR","glucagon receptor"
2627,"14",2643,"GCH1","GTP cyclohydrolase 1"
2628,"15",2644,"GCHFR","GTP cyclohydrolase I feedback regulator"
2629,"7",2645,"GCK","glucokinase (hexokinase 4)"
2630,"2",2646,"GCKR","glucokinase (hexokinase 4) regulator"
2631,"12",2647,"BLOC1S1","biogenesis of lysosomal organelles complex-1, subunit 1"
2632,"17",2648,"KAT2A","K(lysine) acetyltransferase 2A"
2633,"9",2649,"NR6A1","nuclear receptor subfamily 6, group A, member 1"
2634,"9",2650,"GCNT1","glucosaminyl (N-acetyl) transferase 1, core 2"
2635,"6",2651,"GCNT2","glucosaminyl (N-acetyl) transferase 2, I-branching enzyme (I blood group)"
2636,"X",2652,"OPN1MW","opsin 1 (cone pigments), medium-wave-sensitive"
2637,"16",2653,"GCSH","glycine cleavage system protein H (aminomethyl carrier)"
2641,"19",2657,"GDF1","growth differentiation factor 1"
2642,"10",2658,"GDF2","growth differentiation factor 2"
2644,"2",2660,"MSTN","myostatin"
2645,"5",2661,"GDF9","growth differentiation factor 9"
2646,"10",2662,"GDF10","growth differentiation factor 10"
2648,"X",2664,"GDI1","GDP dissociation inhibitor 1"
2649,"10",2665,"GDI2","GDP dissociation inhibitor 2"
2652,"5",2668,"GDNF","glial cell derived neurotrophic factor"
2653,"8",2669,"GEM","GTP binding protein overexpressed in skeletal muscle"
2654,"17",2670,"GFAP","glial fibrillary acidic protein"
2655,"16",2671,"GFER","growth factor, augmenter of liver regeneration"
2656,"1",2672,"GFI1","growth factor independent 1 transcription repressor"
2657,"2",2673,"GFPT1","glutamine--fructose-6-phosphate transaminase 1"
2658,"10",2674,"GFRA1","GDNF family receptor alpha 1"
2659,"8",2675,"GFRA2","GDNF family receptor alpha 2"
2660,"5",2676,"GFRA3","GDNF family receptor alpha 3"
2661,"2",2677,"GGCX","gamma-glutamyl carboxylase"
2662,"22",2678,"GGT1","gamma-glutamyltransferase 1"
2663,"22",2679,"GGT3P","gamma-glutamyltransferase 3 pseudogene"
2665,"9",2681,"GGTA1P","glycoprotein, alpha-galactosyltransferase 1 pseudogene"
2667,"9",2683,"B4GALT1","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1"
2670,"20",2686,"GGT7","gamma-glutamyltransferase 7"
2671,"22",2687,"GGT5","gamma-glutamyltransferase 5"
2672,"17",2688,"GH1","growth hormone 1"
2673,"17",2689,"GH2","growth hormone 2"
2674,"5",2690,"GHR","growth hormone receptor"
2675,"20",2691,"GHRH","growth hormone releasing hormone"
2676,"7",2692,"GHRHR","growth hormone releasing hormone receptor"
2677,"3",2693,"GHSR","growth hormone secretagogue receptor"
2678,"11",2694,"GIF","gastric intrinsic factor (vitamin B synthesis)"
2679,"17",2695,"GIP","gastric inhibitory polypeptide"
2680,"19",2696,"GIPR","gastric inhibitory polypeptide receptor"
2681,"6",2697,"GJA1","gap junction protein, alpha 1, 43kDa"
2684,"13",2700,"GJA3","gap junction protein, alpha 3, 46kDa"
2685,"1",2701,"GJA4","gap junction protein, alpha 4, 37kDa"
2686,"1",2702,"GJA5","gap junction protein, alpha 5, 40kDa"
2687,"1",2703,"GJA8","gap junction protein, alpha 8, 50kDa"
2689,"X",2705,"GJB1","gap junction protein, beta 1, 32kDa"
2690,"13",2706,"GJB2","gap junction protein, beta 2, 26kDa"
2691,"1",2707,"GJB3","gap junction protein, beta 3, 31kDa"
2693,"1",2709,"GJB5","gap junction protein, beta 5, 31.1kDa"
2694,"X",2710,"GK","glycerol kinase"
2696,"4",2712,"GK2","glycerol kinase 2"
2697,"4",2713,"GK3P","glycerol kinase 3 pseudogene"
2701,"X",2717,"GLA","galactosidase, alpha"
2703,"X",2719,"GPC3","glypican 3"
2704,"3",2720,"GLB1","galactosidase, beta 1"
2712,"6",2729,"GCLC","glutamate-cysteine ligase, catalytic subunit"
2713,"1",2730,"GCLM","glutamate-cysteine ligase, modifier subunit"
2714,"9",2731,"GLDC","glycine dehydrogenase (decarboxylating)"
2716,"9",2733,"GLE1","GLE1 RNA export mediator homolog (yeast)"
2717,"16",2734,"GLG1","golgi glycoprotein 1"
2718,"12",2735,"GLI1","GLI family zinc finger 1"
2719,"2",2736,"GLI2","GLI family zinc finger 2"
2720,"7",2737,"GLI3","GLI family zinc finger 3"
2721,"8",2738,"GLI4","GLI family zinc finger 4"
2722,"6",2739,"GLO1","glyoxalase I"
2723,"6",2740,"GLP1R","glucagon-like peptide 1 receptor"
2724,"5",2741,"GLRA1","glycine receptor, alpha 1"
2725,"X",2742,"GLRA2","glycine receptor, alpha 2"
2726,"4",2743,"GLRB","glycine receptor, beta"
2727,"2",2744,"GLS","glutaminase"
2728,"5",2745,"GLRX","glutaredoxin (thioltransferase)"
2729,"10",2746,"GLUD1","glutamate dehydrogenase 1"
2730,"X",2747,"GLUD2","glutamate dehydrogenase 2"
2735,"1",2752,"GLUL","glutamate-ammonia ligase"
2743,"5",2760,"GM2A","GM2 ganglioside activator"
2745,"6",2762,"GMDS","GDP-mannose 4,6-dehydratase"
2747,"14",2764,"GMFB","glia maturation factor, beta"
2748,"8",2765,"GML","glycosylphosphatidylinositol anchored molecule like protein"
2749,"6",2766,"GMPR","guanosine monophosphate reductase"
2750,"19",2767,"GNA11","guanine nucleotide binding protein (G protein), alpha 11 (Gq class)"
2751,"7",2768,"GNA12","guanine nucleotide binding protein (G protein) alpha 12"
2752,"19",2769,"GNA15","guanine nucleotide binding protein (G protein), alpha 15 (Gq class)"
2753,"7",2770,"GNAI1","guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1"
2754,"3",2771,"GNAI2","guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2"
2756,"1",2773,"GNAI3","guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 3"
2757,"18",2774,"GNAL","guanine nucleotide binding protein (G protein), alpha activating activity polypeptide, olfactory type"
2758,"16",2775,"GNAO1","guanine nucleotide binding protein (G protein), alpha activating activity polypeptide O"
2759,"9",2776,"GNAQ","guanine nucleotide binding protein (G protein), q polypeptide"
2761,"20",2778,"GNAS","GNAS complex locus"
2762,"3",2779,"GNAT1","guanine nucleotide binding protein (G protein), alpha transducing activity polypeptide 1"
2763,"1",2780,"GNAT2","guanine nucleotide binding protein (G protein), alpha transducing activity polypeptide 2"
2764,"22",2781,"GNAZ","guanine nucleotide binding protein (G protein), alpha z polypeptide"
2765,"1",2782,"GNB1","guanine nucleotide binding protein (G protein), beta polypeptide 1"
2766,"7",2783,"GNB2","guanine nucleotide binding protein (G protein), beta polypeptide 2"
2767,"12",2784,"GNB3","guanine nucleotide binding protein (G protein), beta polypeptide 3"
2768,"11",2785,"GNG3","guanine nucleotide binding protein (G protein), gamma 3"
2769,"1",2786,"GNG4","guanine nucleotide binding protein (G protein), gamma 4"
2770,"1",2787,"GNG5","guanine nucleotide binding protein (G protein), gamma 5"
2771,"19",2788,"GNG7","guanine nucleotide binding protein (G protein), gamma 7"
2773,"9",2790,"GNG10","guanine nucleotide binding protein (G protein), gamma 10"
2774,"7",2791,"GNG11","guanine nucleotide binding protein (G protein), gamma 11"
2775,"7",2792,"GNGT1","guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 1"
2776,"17",2793,"GNGT2","guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2"
2777,"6",2794,"GNL1","guanine nucleotide binding protein-like 1"
2779,"8",2796,"GNRH1","gonadotropin-releasing hormone 1 (luteinizing-releasing hormone)"
2780,"20",2797,"GNRH2","gonadotropin-releasing hormone 2"
2781,"4",2798,"GNRHR","gonadotropin-releasing hormone receptor"
2782,"12",2799,"GNS","glucosamine (N-acetyl)-6-sulfatase"
2783,"9",2800,"GOLGA1","golgin A1"
2784,"9",2801,"GOLGA2","golgin A2"
2785,"12",2802,"GOLGA3","golgin A3"
2786,"3",2803,"GOLGA4","golgin A4"
2787,"3",2804,"GOLGB1","golgin B1"
2788,"10",2805,"GOT1","glutamic-oxaloacetic transaminase 1, soluble (aspartate aminotransferase 1)"
2789,"16",2806,"GOT2","glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2)"
2793,"1",2810,"SFN","stratifin"
2794,"17",2811,"GP1BA","glycoprotein Ib (platelet), alpha polypeptide"
2795,"22",2812,"GP1BB","glycoprotein Ib (platelet), beta polypeptide"
2796,"16",2813,"GP2","glycoprotein 2 (zymogen granule membrane)"
2797,"3",2814,"GP5","glycoprotein V (platelet)"
2798,"3",2815,"GP9","glycoprotein IX (platelet)"
2800,"2",2817,"GPC1","glypican 1"
2802,"12",2819,"GPD1","glycerol-3-phosphate dehydrogenase 1 (soluble)"
2803,"2",2820,"GPD2","glycerol-3-phosphate dehydrogenase 2 (mitochondrial)"
2804,"19",2821,"GPI","glucose-6-phosphate isomerase"
2805,"6",2822,"GPLD1","glycosylphosphatidylinositol specific phospholipase D1"
2806,"4",2823,"GPM6A","glycoprotein M6A"
2807,"X",2824,"GPM6B","glycoprotein M6B"
2808,"2",2825,"GPR1","G protein-coupled receptor 1"
2809,"17",2826,"CCR10","chemokine (C-C motif) receptor 10"
2810,"1",2827,"GPR3","G protein-coupled receptor 3"
2811,"19",2828,"GPR4","G protein-coupled receptor 4"
2812,"3",2829,"XCR1","chemokine (C motif) receptor 1"
