ENSP00000256785	CFHR5	DOID:305	Carcinoma	COSMIC	26 samples	0
ENSP00000256797	ERN2	DOID:263	Kidney cancer	COSMIC	12 samples	0
ENSP00000256797	ERN2	DOID:305	Carcinoma	COSMIC	34 samples	1
ENSP00000256854	NARS	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000256857	GRP	DOID:8778	Crohn's disease	DistiLD	p-value = 8e-06	0
ENSP00000256861	ITIH5	DOID:1324	Lung cancer	COSMIC	12 samples	0
ENSP00000256861	ITIH5	DOID:263	Kidney cancer	COSMIC	15 samples	0
ENSP00000256861	ITIH5	DOID:305	Carcinoma	COSMIC	57 samples	1
ENSP00000256897	CCNH	DOID:1596	Mental depression	DistiLD	p-value = 4e-06	1
ENSP00000256897	CCNH	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000256906	HRH4	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000256925	CABLES1	DOID:0060158	Acquired metabolic disease	DistiLD	p-value = 5e-15	2
ENSP00000256925	CABLES1	DOID:303	substance-related disorder	DistiLD	p-value = 6e-06	0
ENSP00000256925	CABLES1	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000256935	DOCK2	DOID:0050567	Orofacial cleft	DistiLD	p-value = 4e-06	1
ENSP00000256935	DOCK2	DOID:1793	Pancreatic cancer	COSMIC	14 samples	0
ENSP00000256935	DOCK2	DOID:1909	Melanoma	COSMIC	13 samples	0
ENSP00000256935	DOCK2	DOID:263	Kidney cancer	COSMIC	35 samples	1
ENSP00000256935	DOCK2	DOID:305	Carcinoma	COSMIC	83 samples	1
ENSP00000256935	DOCK2	DOID:3571	Liver cancer	COSMIC	14 samples	0
ENSP00000256935	DOCK2	DOID:4159	Skin cancer	COSMIC	14 samples	0
ENSP00000256958	SLCO1B1	DOID:1324	Lung cancer	COSMIC	16 samples	0
ENSP00000256958	SLCO1B1	DOID:305	Carcinoma	COSMIC	39 samples	1
ENSP00000256997	ACP2	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000256999	FOLH1	DOID:1324	Lung cancer	COSMIC	11 samples	0
ENSP00000256999	FOLH1	DOID:305	Carcinoma	COSMIC	28 samples	0
ENSP00000257017	RAB33A	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000257068	MTNR1B	DOID:0060158	Acquired metabolic disease	DistiLD	p-value = 1e-12	2
ENSP00000257068	MTNR1B	DOID:1287	Cardiovascular system disease	DistiLD	p-value = 5e-11	2
ENSP00000257068	MTNR1B	DOID:1324	Lung cancer	COSMIC	11 samples	0
ENSP00000257068	MTNR1B	DOID:14221	Metabolic syndrome X	DistiLD	p-value = 5e-16	2
ENSP00000257068	MTNR1B	DOID:150	Disease of mental health	DistiLD	p-value = 5e-06	0
ENSP00000257068	MTNR1B	DOID:305	Carcinoma	COSMIC	22 samples	0
ENSP00000257068	MTNR1B	DOID:9352	Type 2 diabetes mellitus	DistiLD	p-value = 2e-13	2
ENSP00000257118	PHC2	DOID:263	Kidney cancer	COSMIC	12 samples	0
ENSP00000257118	PHC2	DOID:305	Carcinoma	COSMIC	27 samples	0
ENSP00000257177	ZCCHC11	DOID:263	Kidney cancer	COSMIC	14 samples	0
ENSP00000257177	ZCCHC11	DOID:303	substance-related disorder	DistiLD	p-value = 5e-06	1
ENSP00000257177	ZCCHC11	DOID:305	Carcinoma	COSMIC	34 samples	1
ENSP00000257189	DSG3	DOID:14330	Parkinson's disease	DistiLD	p-value = 4e-06	1
ENSP00000257189	DSG3	DOID:1909	Melanoma	COSMIC	19 samples	0
ENSP00000257189	DSG3	DOID:263	Kidney cancer	COSMIC	12 samples	0
ENSP00000257189	DSG3	DOID:305	Carcinoma	COSMIC	37 samples	1
ENSP00000257189	DSG3	DOID:4159	Skin cancer	COSMIC	19 samples	0
ENSP00000257189	DSG3	DOID:9352	Type 2 diabetes mellitus	DistiLD	p-value = 1e-05	0
ENSP00000257192	DSG1	DOID:11963	Esophagitis	DistiLD	p-value = 7e-06	0
ENSP00000257192	DSG1	DOID:1909	Melanoma	COSMIC	18 samples	0
ENSP00000257192	DSG1	DOID:2377	Multiple sclerosis	DistiLD	p-value = 1e-06	1
ENSP00000257192	DSG1	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000257192	DSG1	DOID:305	Carcinoma	COSMIC	32 samples	1
ENSP00000257192	DSG1	DOID:3146	Lipid metabolism disorder	DistiLD	p-value = 4e-07	2
ENSP00000257192	DSG1	DOID:4159	Skin cancer	COSMIC	17 samples	0
ENSP00000257198	DSC1	DOID:1909	Melanoma	COSMIC	15 samples	0
ENSP00000257198	DSC1	DOID:305	Carcinoma	COSMIC	30 samples	0
ENSP00000257198	DSC1	DOID:4159	Skin cancer	COSMIC	13 samples	0
ENSP00000257209	FHOD3	DOID:1612	Breast cancer	DistiLD	p-value = 3e-06	1
ENSP00000257209	FHOD3	DOID:263	Kidney cancer	COSMIC	19 samples	0
ENSP00000257209	FHOD3	DOID:305	Carcinoma	COSMIC	64 samples	1
ENSP00000257209	FHOD3	DOID:3571	Liver cancer	COSMIC	20 samples	0
ENSP00000257215	DAGLA	DOID:305	Carcinoma	COSMIC	27 samples	0
ENSP00000257254	APLNR	DOID:1324	Lung cancer	COSMIC	12 samples	0
ENSP00000257254	APLNR	DOID:305	Carcinoma	COSMIC	22 samples	0
ENSP00000257262	C11orf10	DOID:14221	Metabolic syndrome X	DistiLD	p-value = 6e-07	1
ENSP00000257262	C11orf10	DOID:8778	Crohn's disease	DistiLD	p-value = 2e-11	2
ENSP00000257264	TCN1	DOID:0014667	Disease of metabolism	DistiLD	p-value = 2e-06	1
ENSP00000257264	TCN1	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000257267	GPR77	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000257287	CEP135	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000257287	CEP135	DOID:305	Carcinoma	COSMIC	32 samples	1
ENSP00000257290	PDGFRA	DOID:10534	Stomach cancer	COSMIC	16 samples	0
ENSP00000257290	PDGFRA	DOID:1242	Globe disease	DistiLD	p-value = 1e-09	2
ENSP00000257290	PDGFRA	DOID:1324	Lung cancer	COSMIC	15 samples	0
ENSP00000257290	PDGFRA	DOID:1612	Breast cancer	COSMIC	27 samples	0
ENSP00000257290	PDGFRA	DOID:201	Connective tissue cancer	COSMIC	483 samples	2
ENSP00000257290	PDGFRA	DOID:2627	DOID:2627	COSMIC	21 samples	0
ENSP00000257290	PDGFRA	DOID:263	Kidney cancer	COSMIC	17 samples	0
ENSP00000257290	PDGFRA	DOID:305	Carcinoma	COSMIC	70 samples	1
ENSP00000257290	PDGFRA	DOID:4159	Skin cancer	COSMIC	10 samples	0
ENSP00000257290	PDGFRA	DOID:9253	Gastrointestinal stromal tumor	COSMIC	481 samples	2
ENSP00000257290	PDGFRA	DOID:9835	Refractive error	DistiLD	p-value = 8e-09	2
ENSP00000257312	DZIP1	DOID:263	Kidney cancer	COSMIC	15 samples	0
ENSP00000257312	DZIP1	DOID:305	Carcinoma	COSMIC	35 samples	1
ENSP00000257336	BIVM	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000257347	CARS2	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000257359	ADAMTS8	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000257408	KLB	DOID:305	Carcinoma	COSMIC	25 samples	0
ENSP00000257430	APC	DOID:0060083	Immune system cancer	COSMIC	12 samples	0
ENSP00000257430	APC	DOID:10154	Small intestine cancer	COSMIC	13 samples	0
ENSP00000257430	APC	DOID:10534	Stomach cancer	COSMIC	40 samples	1
ENSP00000257430	APC	DOID:10747	Lymphoid leukemia	COSMIC	11 samples	0
ENSP00000257430	APC	DOID:1324	Lung cancer	COSMIC	16 samples	0
ENSP00000257430	APC	DOID:1380	Endometrial cancer	COSMIC	21 samples	0
ENSP00000257430	APC	DOID:1612	Breast cancer	COSMIC	22 samples	0
ENSP00000257430	APC	DOID:1793	Pancreatic cancer	COSMIC	14 samples	0
ENSP00000257430	APC	DOID:1909	Melanoma	COSMIC	14 samples	0
ENSP00000257430	APC	DOID:201	Connective tissue cancer	COSMIC	34 samples	1
ENSP00000257430	APC	DOID:263	Kidney cancer	COSMIC	1215 samples	2
ENSP00000257430	APC	DOID:305	Carcinoma	COSMIC	1065 samples	2
ENSP00000257430	APC	DOID:3571	Liver cancer	COSMIC	18 samples	0
ENSP00000257430	APC	DOID:4159	Skin cancer	COSMIC	14 samples	0
ENSP00000257430	APC	DOID:5672	Large intestine cancer	COSMIC	10 samples	0
ENSP00000257430	APC	DOID:65	Connective tissue disease	COSMIC	34 samples	1
ENSP00000257430	APC	DOID:657	Adenoma	COSMIC	298 samples	1
ENSP00000257430	APC	ENSP00000256078	ENSP00000256078	COSMIC	10 samples	0
ENSP00000257497	ANXA1	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000257497	ANXA1	DOID:5419	Schizophrenia	DistiLD	p-value = 3e-06	1
ENSP00000257497	ANXA1	DOID:635	Acquired immunodeficiency syndrome	DistiLD	p-value = 7e-06	0
ENSP00000257497	ANXA1	DOID:7	Disease of anatomical entity	DistiLD	p-value = 3e-06	1
ENSP00000257515	FAM189A2	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000257515	FAM189A2	DOID:3312	Bipolar disorder	DistiLD	p-value = 5e-06	0
ENSP00000257527	ADAM19	DOID:1561	Cognitive disorder	DistiLD	p-value = 1e-06	1
ENSP00000257527	ADAM19	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000257527	ADAM19	DOID:3083	Chronic obstructive pulmonary disease	DistiLD	p-value = 1e-10	2
ENSP00000257548	USP30	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000257552	MSI1	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000257555	HNF1A	DOID:1287	Cardiovascular system disease	DistiLD	p-value = 1e-30	2
ENSP00000257555	HNF1A	DOID:13189	Gout	DistiLD	p-value = 8e-08	2
ENSP00000257555	HNF1A	DOID:305	Carcinoma	COSMIC	50 samples	1
ENSP00000257555	HNF1A	DOID:3146	Lipid metabolism disorder	DistiLD	p-value = 2e-08	2
ENSP00000257555	HNF1A	DOID:3571	Liver cancer	COSMIC	89 samples	1
ENSP00000257555	HNF1A	DOID:9352	Type 2 diabetes mellitus	DistiLD	p-value = 2e-08	2
ENSP00000257566	TBX3	DOID:10283	Prostate cancer	DistiLD	p-value = 2e-11	2
ENSP00000257566	TBX3	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000257570	OASL	DOID:1287	Cardiovascular system disease	DistiLD	p-value = 4e-15	2
ENSP00000257570	OASL	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000257570	OASL	DOID:9352	Type 2 diabetes mellitus	DistiLD	p-value = 2e-08	2
ENSP00000257572	HRK	DOID:10652	Alzheimer's disease	DistiLD	p-value = 3e-06	1
ENSP00000257575	RNFT2	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000257600	DTX1	DOID:0060083	Immune system cancer	COSMIC	11 samples	0
ENSP00000257600	DTX1	DOID:0060158	Acquired metabolic disease	DistiLD	p-value = 1e-06	1
ENSP00000257600	DTX1	DOID:10747	Lymphoid leukemia	COSMIC	11 samples	0
ENSP00000257600	DTX1	DOID:305	Carcinoma	COSMIC	21 samples	0
ENSP00000257604	TRAFD1	DOID:10825	Essential hypertension	DistiLD	p-value = 1e-07	2
ENSP00000257604	TRAFD1	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000257604	TRAFD1	DOID:9352	Type 2 diabetes mellitus	DistiLD	p-value = 9e-06	0
ENSP00000257622	POM121	DOID:305	Carcinoma	COSMIC	22 samples	0
ENSP00000257626	PION	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000257627	OCM2	DOID:114	Heart disease	DistiLD	p-value = 2e-06	1
ENSP00000257663	TMEM60	DOID:557	Kidney disease	DistiLD	p-value = 2e-09	2
ENSP00000257694	PNPLA8	DOID:305	Carcinoma	COSMIC	24 samples	0
ENSP00000257700	RINT1	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000257724	MDFIC	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000257724	MDFIC	DOID:9970	Obesity	DistiLD	p-value = 4e-06	1
ENSP00000257745	MLL5	DOID:263	Kidney cancer	COSMIC	17 samples	0
ENSP00000257745	MLL5	DOID:305	Carcinoma	COSMIC	50 samples	1
ENSP00000257749	BACH2	DOID:0060060	non-Hodgkin lymphoma	DistiLD	p-value = 8e-06	0
ENSP00000257749	BACH2	DOID:0060158	Acquired metabolic disease	DistiLD	p-value = 6e-07	1
ENSP00000257749	BACH2	DOID:10608	Celiac disease	DistiLD	p-value = 4e-10	2
ENSP00000257749	BACH2	DOID:12306	Vitiligo	DistiLD	p-value = 3e-08	2
ENSP00000257749	BACH2	DOID:2377	Multiple sclerosis	DistiLD	p-value = 4e-08	2
ENSP00000257749	BACH2	DOID:305	Carcinoma	COSMIC	34 samples	1
ENSP00000257749	BACH2	DOID:7997	Thyrotoxicosis	DistiLD	p-value = 2e-06	1
ENSP00000257749	BACH2	DOID:8778	Crohn's disease	DistiLD	p-value = 2e-10	2
ENSP00000257749	BACH2	DOID:9074	Systemic lupus erythematosus	DistiLD	p-value = 9e-06	0
ENSP00000257749	BACH2	DOID:9744	Type 1 diabetes mellitus	DistiLD	p-value = 1e-06	1
ENSP00000257770	NT5E	DOID:305	Carcinoma	COSMIC	25 samples	0
ENSP00000257776	MRAP2	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000257789	ORC3	DOID:305	Carcinoma	COSMIC	21 samples	0
ENSP00000257818	LMO2	DOID:14330	Parkinson's disease	DistiLD	p-value = 8e-06	0
ENSP00000257829	NAT10	DOID:305	Carcinoma	COSMIC	27 samples	0
ENSP00000257836	PRRG4	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000257861	AVIL	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000257863	AMHR2	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000257868	GDF11	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000257894	FAM186B	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000257895	RDH5	DOID:9835	Refractive error	DistiLD	p-value = 4e-12	2
ENSP00000257901	KRT85	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000257904	CDK4	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000257909	TROAP	DOID:305	Carcinoma	COSMIC	21 samples	0
ENSP00000257915	TFCP2	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000257934	ESPL1	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000257934	ESPL1	DOID:305	Carcinoma	COSMIC	35 samples	1
ENSP00000257940	ZC3H10	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000257940	ZC3H10	DOID:418	Systemic scleroderma	DistiLD	p-value = 6e-08	2
ENSP00000257951	KRT84	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000257951	KRT84	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000257974	KRT82	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000257974	KRT82	DOID:305	Carcinoma	COSMIC	22 samples	0
ENSP00000257979	MIP	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000257981	KCNH3	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000258034	TAAR5	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000258042	NMBR	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000258062	REPS1	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000258062	REPS1	DOID:305	Carcinoma	COSMIC	23 samples	0
ENSP00000258080	HTRA2	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000258091	CCT7	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000258098	RAB11FIP5	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000258111	KCNMB4	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000258123	USP15	DOID:14330	Parkinson's disease	DistiLD	p-value = 3e-06	1
ENSP00000258123	USP15	DOID:2841	Asthma	DistiLD	p-value = 7e-06	0
ENSP00000258145	GNS	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000258168	BCMO1	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000258169	MPHOSPH6	DOID:9352	Type 2 diabetes mellitus	DistiLD	p-value = 2e-06	1
ENSP00000258180	KIAA0513	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000258180	KIAA0513	DOID:332	Amyotrophic lateral sclerosis	DistiLD	p-value = 5e-07	1
ENSP00000258201	FHOD1	DOID:305	Carcinoma	COSMIC	23 samples	0
ENSP00000258214	CCDC102A	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000258229	PCNXL2	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000258229	PCNXL2	DOID:303	substance-related disorder	DistiLD	p-value = 4e-08	2
ENSP00000258229	PCNXL2	DOID:305	Carcinoma	COSMIC	33 samples	1
ENSP00000258229	PCNXL2	DOID:9352	Type 2 diabetes mellitus	DistiLD	p-value = 4e-07	2
ENSP00000258243	URB2	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000258243	URB2	DOID:305	Carcinoma	COSMIC	39 samples	1
ENSP00000258281	TAF5L	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000258301	STX6	DOID:331	Central nervous system disease	DistiLD	p-value = 4e-11	2
ENSP00000258317	NPL	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000258324	PIGC	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000258324	PIGC	DOID:9970	Obesity	DistiLD	p-value = 1e-17	2
ENSP00000258341	LAMC1	DOID:263	Kidney cancer	COSMIC	17 samples	0
ENSP00000258341	LAMC1	DOID:305	Carcinoma	COSMIC	47 samples	1
ENSP00000258349	RC3H1	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000258349	RC3H1	DOID:305	Carcinoma	COSMIC	23 samples	0
ENSP00000258381	SP110	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000258383	MRPL44	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000258385	CHRND	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000258385	CHRND	DOID:9835	Refractive error	DistiLD	p-value = 8e-11	2
ENSP00000258390	DOCK10	DOID:1793	Pancreatic cancer	COSMIC	10 samples	0
ENSP00000258390	DOCK10	DOID:263	Kidney cancer	COSMIC	17 samples	0
ENSP00000258390	DOCK10	DOID:305	Carcinoma	COSMIC	49 samples	1
ENSP00000258398	TTLL4	DOID:305	Carcinoma	COSMIC	23 samples	0
ENSP00000258399	USP37	DOID:305	Carcinoma	COSMIC	32 samples	1
ENSP00000258400	HTR2B	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000258403	SLC19A3	DOID:305	Carcinoma	COSMIC	18 samples	0
ENSP00000258403	SLC19A3	DOID:9352	Type 2 diabetes mellitus	DistiLD	p-value = 8e-06	0
ENSP00000258411	WNT10A	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000258412	TMBIM1	DOID:8778	Crohn's disease	DistiLD	p-value = 4e-12	2
ENSP00000258415	CYP27A1	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000258416	EIF4E2	DOID:1324	Lung cancer	DistiLD	p-value = 8e-08	2
ENSP00000258416	EIF4E2	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000258417	ARMC9	DOID:305	Carcinoma	COSMIC	24 samples	0
ENSP00000258418	CAB39	DOID:303	substance-related disorder	DistiLD	p-value = 3e-06	1
ENSP00000258418	CAB39	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000258428	REV1	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000258428	REV1	DOID:305	Carcinoma	COSMIC	26 samples	0
ENSP00000258436	MFSD9	DOID:305	Carcinoma	COSMIC	18 samples	0
ENSP00000258443	EDAR	DOID:10652	Alzheimer's disease	DistiLD	p-value = 4e-08	2
ENSP00000258449	TGFBRAP1	DOID:305	Carcinoma	COSMIC	24 samples	0
ENSP00000258449	TGFBRAP1	DOID:635	Acquired immunodeficiency syndrome	DistiLD	p-value = 7e-06	0
ENSP00000258455	MRPS9	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000258456	GPR45	DOID:305	Carcinoma	COSMIC	30 samples	0
ENSP00000258484	EPC2	DOID:10652	Alzheimer's disease	DistiLD	p-value = 1e-06	1
ENSP00000258484	EPC2	DOID:305	Carcinoma	COSMIC	22 samples	0
ENSP00000258494	ALDH1L2	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000258499	USP44	DOID:1596	Mental depression	DistiLD	p-value = 3e-07	2
ENSP00000258499	USP44	DOID:263	Kidney cancer	COSMIC	16 samples	0
ENSP00000258499	USP44	DOID:305	Carcinoma	COSMIC	27 samples	0
ENSP00000258526	PLXNC1	DOID:1612	Breast cancer	DistiLD	p-value = 5e-06	0
ENSP00000258526	PLXNC1	DOID:305	Carcinoma	COSMIC	37 samples	1
ENSP00000258530	APPL2	DOID:305	Carcinoma	COSMIC	29 samples	0
ENSP00000258534	DRAM1	DOID:9074	Systemic lupus erythematosus	DistiLD	p-value = 9e-12	2
ENSP00000258538	SLC41A2	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000258613	THSD1	DOID:305	Carcinoma	COSMIC	28 samples	0
ENSP00000258646	RCBTB1	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000258654	COG3	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000258704	SPDYE1	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000258729	IGF2BP3	DOID:0060158	Acquired metabolic disease	DistiLD	p-value = 5e-10	2
ENSP00000258729	IGF2BP3	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000258742	NUPL2	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000258742	NUPL2	DOID:8577	Ulcerative colitis	DistiLD	p-value = 2e-07	2
ENSP00000258749	AOAH	DOID:305	Carcinoma	COSMIC	25 samples	0
ENSP00000258749	AOAH	DOID:635	Acquired immunodeficiency syndrome	DistiLD	p-value = 3e-06	1
ENSP00000258772	DDX56	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000258774	HUS1	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000258774	HUS1	DOID:5082	Liver cirrhosis	DistiLD	p-value = 3e-06	1
ENSP00000258787	MYO1G	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000258796	TTYH3	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000258821	TTC5	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000258873	ACSBG1	DOID:305	Carcinoma	COSMIC	18 samples	0
ENSP00000258886	IREB2	DOID:303	substance-related disorder	DistiLD	p-value = 2e-25	2
ENSP00000258886	IREB2	DOID:305	Carcinoma	COSMIC	34 samples	1
ENSP00000258886	IREB2	DOID:3083	Chronic obstructive pulmonary disease	DistiLD	p-value = 1e-06	1
ENSP00000258888	ALPK3	DOID:1380	Endometrial cancer	COSMIC	14 samples	0
ENSP00000258888	ALPK3	DOID:1909	Melanoma	COSMIC	10 samples	0
ENSP00000258888	ALPK3	DOID:305	Carcinoma	COSMIC	44 samples	1
ENSP00000258947	CALCOCO2	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000258955	RSAD1	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000258960	NMT1	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000258962	SRSF1	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000258969	CHAD	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000258991	TEX2	DOID:305	Carcinoma	COSMIC	28 samples	0
ENSP00000259008	BRIP1	DOID:1380	Endometrial cancer	COSMIC	10 samples	0
ENSP00000259008	BRIP1	DOID:305	Carcinoma	COSMIC	41 samples	1
ENSP00000259021	KAT7	DOID:305	Carcinoma	COSMIC	28 samples	0
ENSP00000259050	MARCH7	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000259056	GALNT5	DOID:1324	Lung cancer	COSMIC	10 samples	0
ENSP00000259056	GALNT5	DOID:1612	Breast cancer	COSMIC	10 samples	0
ENSP00000259056	GALNT5	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000259056	GALNT5	DOID:305	Carcinoma	COSMIC	42 samples	1
ENSP00000259075	TANK	DOID:0060158	Acquired metabolic disease	DistiLD	p-value = 6e-07	1
ENSP00000259075	TANK	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000259089	BLK	DOID:13378	Kawasaki disease	DistiLD	p-value = 8e-21	2
ENSP00000259089	BLK	DOID:1909	Melanoma	COSMIC	10 samples	0
ENSP00000259089	BLK	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000259089	BLK	DOID:65	Connective tissue disease	DistiLD	p-value = 1e-08	2
ENSP00000259089	BLK	DOID:7148	Rheumatoid arthritis	DistiLD	p-value = 5e-06	0
ENSP00000259089	BLK	DOID:9074	Systemic lupus erythematosus	DistiLD	p-value = 1e-10	2
ENSP00000259119	SKIL	DOID:305	Carcinoma	COSMIC	18 samples	0
ENSP00000259154	KCTD3	DOID:263	Kidney cancer	COSMIC	12 samples	0
ENSP00000259154	KCTD3	DOID:305	Carcinoma	COSMIC	35 samples	1
ENSP00000259213	IL36B	DOID:1909	Melanoma	COSMIC	10 samples	0
ENSP00000259213	IL36B	DOID:4159	Skin cancer	COSMIC	10 samples	0
ENSP00000259239	IMP4	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000259241	HS6ST1	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000259253	UGGT1	DOID:263	Kidney cancer	COSMIC	17 samples	0
ENSP00000259253	UGGT1	DOID:305	Carcinoma	COSMIC	36 samples	1
ENSP00000259271	GAD2	DOID:305	Carcinoma	COSMIC	21 samples	0
ENSP00000259324	LRRC8A	DOID:305	Carcinoma	COSMIC	21 samples	0
ENSP00000259335	KIAA0368	DOID:263	Kidney cancer	COSMIC	15 samples	0
ENSP00000259335	KIAA0368	DOID:305	Carcinoma	COSMIC	41 samples	1
ENSP00000259351	RALGPS1	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000259362	OR13C9	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000259371	DAB2IP	DOID:263	Kidney cancer	COSMIC	12 samples	0
ENSP00000259371	DAB2IP	DOID:305	Carcinoma	COSMIC	26 samples	0
ENSP00000259371	DAB2IP	DOID:3627	Aortic aneurysm	DistiLD	p-value = 5e-10	2
ENSP00000259392	SLC31A2	DOID:9352	Type 2 diabetes mellitus	DistiLD	p-value = 1e-06	1
ENSP00000259400	STX17	DOID:986	Alopecia areata	DistiLD	p-value = 2e-07	2
ENSP00000259406	RGS3	DOID:1319	Brain cancer	DistiLD	p-value = 5e-06	1
ENSP00000259406	RGS3	DOID:305	Carcinoma	COSMIC	32 samples	1
ENSP00000259407	BAAT	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000259455	GABBR2	DOID:0014667	Disease of metabolism	DistiLD	p-value = 2e-08	2
ENSP00000259455	GABBR2	DOID:263	Kidney cancer	COSMIC	13 samples	0
ENSP00000259455	GABBR2	DOID:305	Carcinoma	COSMIC	32 samples	1
